time_s,T1_C,T2_C,T3_C,T4_C,T5_C,delta_T12_C,delta_T23_C,delta_T34_C,delta_T45_C,power_MW,cumulative_heat_GJ
5217.50000000,482.11018087,465.69543072,435.67240173,401.04602691,377.18112106,16.41475015,30.02302899,34.62637482,23.86490586,0.00000000,0.00000000
5218.00000000,482.10262735,465.68851406,435.66728826,401.04381400,377.18132169,16.41411329,30.02122580,34.62347426,23.86249231,0.00000000,0.00000000
5218.50000000,482.09507402,465.68159767,435.66217502,401.04160104,377.18152193,16.41347635,30.01942265,34.62057399,23.86007911,0.00000000,0.00000000
5219.00000000,482.08752087,465.67468155,435.65706202,401.03938801,377.18172176,16.41283932,30.01761953,34.61767401,23.85766625,0.00000000,0.00000000
5219.50000000,482.07996791,465.66776569,435.65194925,401.03717493,377.18192120,16.41220222,30.01581644,34.61477432,23.85525374,0.00000000,0.00000000
5220.00000000,482.07241513,465.66085009,435.64683672,401.03496180,377.18212023,16.41156504,30.01401338,34.61187492,23.85284156,0.00000000,0.00000000
5220.50000000,482.06486254,465.65393476,435.64172442,401.03274860,377.18231887,16.41092778,30.01221035,34.60897582,23.85042973,0.00000000,0.00000000
5221.00000000,482.05731013,465.64701970,435.63661236,401.03053535,377.18251710,16.41029043,30.01040735,34.60607700,23.84801825,0.00000000,0.00000000
5221.50000000,482.04975791,465.64010490,435.63150053,401.02832204,377.18271494,16.40965301,30.00860438,34.60317848,23.84560710,0.00000000,0.00000000
5222.00000000,482.04220588,465.63319037,435.62638893,401.02610868,377.18291238,16.40901551,30.00680144,34.60028025,23.84319630,0.00000000,0.00000000
5222.50000000,482.03465402,465.62627610,435.62127757,401.02389526,377.18310941,16.40837792,30.00499853,34.59738231,23.84078585,0.00000000,0.00000000
5223.00000000,482.02710236,465.61936210,435.61616645,401.02168178,377.18330605,16.40774026,30.00319565,34.59448467,23.83837573,0.00000000,0.00000000
5223.50000000,482.01955088,465.61244837,435.61105556,401.01946825,377.18350229,16.40710251,30.00139281,34.59158731,23.83596596,0.00000000,0.00000000
5224.00000000,482.01199958,465.60553490,435.60594490,401.01725465,377.18369813,16.40646469,29.99958999,34.58869025,23.83355653,0.00000000,0.00000000
5224.50000000,482.00444847,465.59862169,435.60083448,401.01504101,377.18389357,16.40582678,29.99778721,34.58579348,23.83114744,0.00000000,0.00000000
5225.00000000,481.99689755,465.59170875,435.59572430,401.01282730,377.18408861,16.40518880,29.99598445,34.58289700,23.82873869,0.00000000,0.00000000
5225.50000000,481.98934681,465.58479608,435.59061435,401.01061354,377.18428325,16.40455073,29.99418173,34.58000081,23.82633029,0.00000000,0.00000000
5226.00000000,481.98179625,465.57788367,435.58550463,401.00839972,377.18447749,16.40391259,29.99237904,34.57710491,23.82392223,0.00000000,0.00000000
5226.50000000,481.97424588,465.57097152,435.58039515,401.00618584,377.18467133,16.40327436,29.99057638,34.57420931,23.82151451,0.00000000,0.00000000
5227.00000000,481.96669570,465.56405965,435.57528590,401.00397191,377.18486478,16.40263606,29.98877375,34.57131399,23.81910713,0.00000000,0.00000000
5227.50000000,481.95914570,465.55714803,435.57017689,401.00175792,377.18505782,16.40199767,29.98697115,34.56841897,23.81670010,0.00000000,0.00000000
5228.00000000,481.95159589,465.55023668,435.56506811,400.99954387,377.18525047,16.40135921,29.98516858,34.56552424,23.81429340,0.00000000,0.00000000
5228.50000000,481.94404626,465.54332560,435.55995956,400.99732976,377.18544271,16.40072066,29.98336604,34.56262980,23.81188705,0.00000000,0.00000000
5229.00000000,481.93649682,465.53641478,435.55485125,400.99511560,377.18563456,16.40008204,29.98156353,34.55973565,23.80948104,0.00000000,0.00000000
5229.50000000,481.92894756,465.52950423,435.54974317,400.99290138,377.18582601,16.39944333,29.97976106,34.55684179,23.80707537,0.00000000,0.00000000
5230.00000000,481.92139849,465.52259394,435.54463533,400.99068711,377.18601706,16.39880455,29.97795861,34.55394822,23.80467005,0.00000000,0.00000000
5230.50000000,481.91384960,465.51568392,435.53952772,400.98847278,377.18620771,16.39816568,29.97615620,34.55105495,23.80226506,0.00000000,0.00000000
5231.00000000,481.90630090,465.50877417,435.53442035,400.98625839,377.18639797,16.39752674,29.97435382,34.54816196,23.79986042,0.00000000,0.00000000
5231.50000000,481.89875239,465.50186467,435.52931321,400.98404394,377.18658782,16.39688771,29.97255147,34.54526927,23.79745612,0.00000000,0.00000000
5232.00000000,481.89120406,465.49495545,435.52420630,400.98182944,377.18677728,16.39624861,29.97074915,34.54237687,23.79505216,0.00000000,0.00000000
5232.50000000,481.88365591,465.48804649,435.51909963,400.97961487,377.18696634,16.39560943,29.96894686,34.53948475,23.79264854,0.00000000,0.00000000
5233.00000000,481.87610795,465.48113779,435.51399319,400.97740026,377.18715500,16.39497017,29.96714460,34.53659293,23.79024526,0.00000000,0.00000000
5233.50000000,481.86856018,465.47422936,435.50888698,400.97518558,377.18734326,16.39433082,29.96534237,34.53370140,23.78784232,0.00000000,0.00000000
5234.00000000,481.86101259,465.46732119,435.50378101,400.97297085,377.18753112,16.39369140,29.96354018,34.53081016,23.78543973,0.00000000,0.00000000
5234.50000000,481.85346519,465.46041329,435.49867527,400.97075606,377.18771859,16.39305190,29.96173802,34.52791921,23.78303747,0.00000000,0.00000000
5235.00000000,481.84591797,465.45350565,435.49356977,400.96854121,377.18790565,16.39241232,29.95993588,34.52502856,23.78063556,0.00000000,0.00000000
5235.50000000,481.83837094,465.44659828,435.48846450,400.96632631,377.18809232,16.39177266,29.95813378,34.52213819,23.77823399,0.00000000,0.00000000
5236.00000000,481.83082409,465.43969117,435.48335946,400.96411135,377.18827859,16.39113292,29.95633171,34.51924811,23.77583276,0.00000000,0.00000000
5236.50000000,481.82327743,465.43278433,435.47825466,400.96189633,377.18846447,16.39049310,29.95452967,34.51635833,23.77343187,0.00000000,0.00000000
5237.00000000,481.81573096,465.42587776,435.47315009,400.95968126,377.18864994,16.38985320,29.95272767,34.51346883,23.77103132,0.00000000,0.00000000
5237.50000000,481.80818467,465.41897144,435.46804575,400.95746612,377.18883502,16.38921323,29.95092569,34.51057963,23.76863111,0.00000000,0.00000000
5238.00000000,481.80063856,465.41206540,435.46294165,400.95525094,377.18901970,16.38857317,29.94912375,34.50769071,23.76623124,0.00000000,0.00000000
5238.50000000,481.79309265,465.40515961,435.45783778,400.95303569,377.18920398,16.38793303,29.94732183,34.50480209,23.76383171,0.00000000,0.00000000
5239.00000000,481.78554691,465.39825410,435.45273414,400.95082039,377.18938787,16.38729282,29.94551995,34.50191376,23.76143252,0.00000000,0.00000000
5239.50000000,481.77800136,465.39134884,435.44763074,400.94860503,377.18957135,16.38665252,29.94371810,34.49902571,23.75903367,0.00000000,0.00000000
5240.00000000,481.77045600,465.38444385,435.44252757,400.94638961,377.18975444,16.38601215,29.94191629,34.49613796,23.75663516,0.00000000,0.00000000
5240.50000000,481.76291083,465.37753913,435.43742463,400.94417413,377.18993713,16.38537170,29.94011450,34.49325050,23.75423700,0.00000000,0.00000000
5241.00000000,481.75536584,465.37063467,435.43232193,400.94195860,377.19011943,16.38473116,29.93831274,34.49036333,23.75183917,0.00000000,0.00000000
5241.50000000,481.74782103,465.36373048,435.42721946,400.93974301,377.19030133,16.38409055,29.93651102,34.48747645,23.74944168,0.00000000,0.00000000
5242.00000000,481.74027641,465.35682655,435.42211722,400.93752736,377.19048283,16.38344986,29.93470933,34.48458985,23.74704454,0.00000000,0.00000000
5242.50000000,481.73273198,465.34992288,435.41701521,400.93531166,377.19066393,16.38280910,29.93290767,34.48170355,23.74464773,0.00000000,0.00000000
5243.00000000,481.72518773,465.34301948,435.41191344,400.93309590,377.19084464,16.38216825,29.93110604,34.47881754,23.74225126,0.00000000,0.00000000
5243.50000000,481.71764367,465.33611635,435.40681190,400.93088008,377.19102495,16.38152732,29.92930444,34.47593182,23.73985513,0.00000000,0.00000000
5244.00000000,481.71009979,465.32921348,435.40171060,400.92866421,377.19120486,16.38088632,29.92750288,34.47304639,23.73745935,0.00000000,0.00000000
5244.50000000,481.70255610,465.32231087,435.39660952,400.92644827,377.19138437,16.38024523,29.92570135,34.47016125,23.73506390,0.00000000,0.00000000
5245.00000000,481.69501259,465.31540853,435.39150868,400.92423228,377.19156349,16.37960407,29.92389984,34.46727640,23.73266879,0.00000000,0.00000000
5245.50000000,481.68746927,465.30850645,435.38640807,400.92201624,377.19174221,16.37896283,29.92209837,34.46439184,23.73027402,0.00000000,0.00000000
5246.00000000,481.67992614,465.30160464,435.38130770,400.91980013,377.19192054,16.37832150,29.92029694,34.46150757,23.72787959,0.00000000,0.00000000
5246.50000000,481.67238319,465.29470309,435.37620756,400.91758397,377.19209847,16.37768010,29.91849553,34.45862359,23.72548550,0.00000000,0.00000000
5247.00000000,481.66484043,465.28780180,435.37110765,400.91536775,377.19227600,16.37703863,29.91669416,34.45573990,23.72309175,0.00000000,0.00000000
5247.50000000,481.65729785,465.28090078,435.36600797,400.91315147,377.19245313,16.37639707,29.91489282,34.45285650,23.72069834,0.00000000,0.00000000
5248.00000000,481.64975546,465.27400003,435.36090852,400.91093514,377.19262987,16.37575543,29.91309151,34.44997338,23.71830527,0.00000000,0.00000000
5248.50000000,481.64221326,465.26709954,435.35580931,400.90871875,377.19280621,16.37511372,29.91129023,34.44709056,23.71591254,0.00000000,0.00000000
5249.00000000,481.63467124,465.26019931,435.35071033,400.90650230,377.19298216,16.37447193,29.90948898,34.44420803,23.71352014,0.00000000,0.00000000
5249.50000000,481.62712940,465.25329935,435.34561158,400.90428579,377.19315771,16.37383006,29.90768777,34.44132579,23.71112809,0.00000000,0.00000000
5250.00000000,481.61958776,465.24639965,435.34051307,400.90206923,377.19333286,16.37318811,29.90588658,34.43844383,23.70873637,0.00000000,0.00000000
5250.50000000,481.61204630,465.23950022,435.33541478,400.89985261,377.19350762,16.37254608,29.90408543,34.43556217,23.70634499,0.00000000,0.00000000
5251.00000000,481.60450502,465.23260105,435.33031673,400.89763593,377.19368198,16.37190397,29.90228432,34.43268080,23.70395396,0.00000000,0.00000000
5251.50000000,481.59696393,465.22570214,435.32521891,400.89541920,377.19385594,16.37126179,29.90048323,34.42979971,23.70156326,0.00000000,0.00000000
5252.00000000,481.58942302,465.21880350,435.32012133,400.89320241,377.19402951,16.37061952,29.89868218,34.42691892,23.69917290,0.00000000,0.00000000
5252.50000000,481.58188231,465.21190513,435.31502397,400.89098556,377.19420268,16.36997718,29.89688115,34.42403841,23.69678287,0.00000000,0.00000000
5253.00000000,481.57434177,465.20500701,435.30992685,400.88876865,377.19437546,16.36933476,29.89508017,34.42115820,23.69439319,0.00000000,0.00000000
5253.50000000,481.56680143,465.19810916,435.30482996,400.88655169,377.19454784,16.36869226,29.89327921,34.41827827,23.69200384,0.00000000,0.00000000
5254.00000000,481.55926127,465.19121158,435.29973330,400.88433466,377.19471983,16.36804969,29.89147828,34.41539863,23.68961484,0.00000000,0.00000000
5254.50000000,481.55172129,465.18431426,435.29463687,400.88211758,377.19489141,16.36740703,29.88967739,34.41251929,23.68722617,0.00000000,0.00000000
5255.00000000,481.54418150,465.17741720,435.28954068,400.87990045,377.19506261,16.36676430,29.88787653,34.40964023,23.68483784,0.00000000,0.00000000
5255.50000000,481.53664190,465.17052041,435.28444471,400.87768325,377.19523341,16.36612149,29.88607570,34.40676146,23.68244985,0.00000000,0.00000000
5256.00000000,481.52910248,465.16362389,435.27934898,400.87546600,377.19540381,16.36547860,29.88427490,34.40388298,23.68006219,0.00000000,0.00000000
5256.50000000,481.52156325,465.15672762,435.27425348,400.87324869,377.19557382,16.36483563,29.88247414,34.40100479,23.67767488,0.00000000,0.00000000
5257.00000000,481.51402421,465.14983162,435.26915821,400.87103133,377.19574343,16.36419258,29.88067341,34.39812689,23.67528790,0.00000000,0.00000000
5257.50000000,481.50648535,465.14293589,435.26406318,400.86881390,377.19591264,16.36354946,29.87887271,34.39524927,23.67290126,0.00000000,0.00000000
5258.00000000,481.49894667,465.13604041,435.25896837,400.86659642,377.19608146,16.36290626,29.87707204,34.39237195,23.67051496,0.00000000,0.00000000
5258.50000000,481.49140819,465.12914521,435.25387380,400.86437888,377.19624989,16.36226298,29.87527141,34.38949491,23.66812899,0.00000000,0.00000000
5259.00000000,481.48386989,465.12225026,435.24877945,400.86216129,377.19641792,16.36161962,29.87347081,34.38661817,23.66574337,0.00000000,0.00000000
5259.50000000,481.47633177,465.11535558,435.24368534,400.85994363,377.19658556,16.36097619,29.87167024,34.38374171,23.66335808,0.00000000,0.00000000
5260.00000000,481.46879384,465.10846117,435.23859147,400.85772592,377.19675280,16.36033267,29.86986970,34.38086554,23.66097313,0.00000000,0.00000000
5260.50000000,481.46125610,465.10156702,435.23349782,400.85550815,377.19691964,16.35968908,29.86806920,34.37798966,23.65858851,0.00000000,0.00000000
5261.00000000,481.45371854,465.09467313,435.22840440,400.85329033,377.19708609,16.35904541,29.86626873,34.37511407,23.65620424,0.00000000,0.00000000
5261.50000000,481.44618117,465.08777950,435.22331122,400.85107244,377.19725215,16.35840167,29.86446829,34.37223877,23.65382030,0.00000000,0.00000000
5262.00000000,481.43864399,465.08088614,435.21821826,400.84885450,377.19741781,16.35775784,29.86266788,34.36936376,23.65143669,0.00000000,0.00000000
5262.50000000,481.43110699,465.07399305,435.21312554,400.84663650,377.19758307,16.35711394,29.86086751,34.36648903,23.64905343,0.00000000,0.00000000
5263.00000000,481.42357017,465.06710021,435.20803305,400.84441845,377.19774794,16.35646996,29.85906717,34.36361460,23.64667050,0.00000000,0.00000000
5263.50000000,481.41603355,465.06020764,435.20294079,400.84220033,377.19791242,16.35582590,29.85726686,34.36074045,23.64428791,0.00000000,0.00000000
5264.00000000,481.40849711,465.05331534,435.19784876,400.83998216,377.19807650,16.35518177,29.85546658,34.35786659,23.64190566,0.00000000,0.00000000
5264.50000000,481.40096085,465.04642330,435.19275696,400.83776393,377.19824019,16.35453756,29.85366634,34.35499302,23.63952374,0.00000000,0.00000000
5265.00000000,481.39342479,465.03953152,435.18766539,400.83554565,377.19840348,16.35389327,29.85186613,34.35211974,23.63714216,0.00000000,0.00000000
5265.50000000,481.38588890,465.03264000,435.18257405,400.83332730,377.19856638,16.35324890,29.85006595,34.34924675,23.63476092,0.00000000,0.00000000
5266.00000000,481.37835321,465.02574875,435.17748295,400.83110890,377.19872889,16.35260445,29.84826581,34.34637404,23.63238002,0.00000000,0.00000000
5266.50000000,481.37081770,465.01885777,435.17239207,400.82889044,377.19889100,16.35195993,29.84646569,34.34350163,23.62999945,0.00000000,0.00000000
5267.00000000,481.36328237,465.01196704,435.16730143,400.82667193,377.19905271,16.35131533,29.84466561,34.34062950,23.62761922,0.00000000,0.00000000
5267.50000000,481.35574724,465.00507658,435.16221101,400.82445335,377.19921403,16.35067065,29.84286557,34.33775766,23.62523932,0.00000000,0.00000000
5268.00000000,481.34821229,464.99818639,435.15712083,400.82223472,377.19937496,16.35002590,29.84106556,34.33488611,23.62285976,0.00000000,0.00000000
5268.50000000,481.34067752,464.99129645,435.15203088,400.82001603,377.19953549,16.34938107,29.83926557,34.33201485,23.62048054,0.00000000,0.00000000
5269.00000000,481.33314294,464.98440678,435.14694116,400.81779728,377.19969563,16.34873616,29.83746563,34.32914387,23.61810165,0.00000000,0.00000000
5269.50000000,481.32560855,464.97751738,435.14185167,400.81557848,377.19985538,16.34809117,29.83566571,34.32627319,23.61572310,0.00000000,0.00000000
5270.00000000,481.31807434,464.97062824,435.13676241,400.81335962,377.20001473,16.34744611,29.83386583,34.32340279,23.61334489,0.00000000,0.00000000
5270.50000000,481.31054032,464.96373936,435.13167338,400.81114070,377.20017369,16.34680097,29.83206598,34.32053268,23.61096701,0.00000000,0.00000000
5271.00000000,481.30300649,464.95685074,435.12658458,400.80892172,377.20033225,16.34615575,29.83026617,34.31766286,23.60858947,0.00000000,0.00000000
5271.50000000,481.29547284,464.94996239,435.12149601,400.80670268,377.20049042,16.34551045,29.82846638,34.31479332,23.60621226,0.00000000,0.00000000
5272.00000000,481.28793938,464.94307430,435.11640767,400.80448359,377.20064820,16.34486508,29.82666663,34.31192408,23.60383539,0.00000000,0.00000000
5272.50000000,481.28040611,464.93618648,435.11131956,400.80226444,377.20080558,16.34421963,29.82486692,34.30905512,23.60145886,0.00000000,0.00000000
5273.00000000,481.27287302,464.92929891,435.10623168,400.80004523,377.20096257,16.34357410,29.82306723,34.30618645,23.59908266,0.00000000,0.00000000
5273.50000000,481.26534012,464.92241162,435.10114403,400.79782597,377.20111917,16.34292850,29.82126758,34.30331806,23.59670680,0.00000000,0.00000000
